layer,kind,tensor,type,cols,rows,batch,calls,ms
14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,1,16,42.819746
14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,1,16,42.852136
14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,1,16,43.143131
15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,1,16,15.603009
15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,1,16,15.622986
15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,1,16,15.630987
15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,1,16,16.041426
15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,1,16,41.890442
15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,1,16,41.736101
15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,1,16,42.729528
16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,1,16,15.663004
16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,1,16,15.642691
16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,1,16,15.635674
16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,1,16,16.023126
16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,1,16,41.793702
16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,1,16,41.775146
16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,1,16,42.785011
17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,1,16,15.642427
17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,1,16,15.633038
17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,1,16,15.588859
17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,1,16,15.999024
17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,1,16,41.817831
17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,1,16,41.865541
17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,1,16,42.754256
18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,1,16,15.620751
18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,1,16,15.626585
18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,1,16,15.634800
18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,1,16,16.193210
18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,1,16,41.741975
18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,1,16,41.842057
18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,1,16,42.784466
19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,1,16,15.605437
19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,1,16,15.651924
19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,1,16,15.948326
19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,1,16,16.118947
19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,1,16,42.190630
19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,44.263107
19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,43.840058
20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,16.478140
20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,16.122838
20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,15.716345
20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,16.010019
20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,42.618676
20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,42.098854
20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,43.330497
21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,15.636923
21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,15.603338
21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,15.620011
21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,16.002198
21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,41.839232
21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,41.867965
21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,42.688054
22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,16.523455
22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,15.631069
22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,15.592835
22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,16.027239
22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,41.778354
22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,41.980115
22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,42.733424
23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,15.624585
23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,15.974098
23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,16.006234
23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,16.034195
23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,41.863689
23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,41.812513
23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,42.762570
24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,15.587180
24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,15.646834
24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,15.638443
24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,15.996159
24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,41.887129
24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,41.882832
24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,42.699942
25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,15.596429
25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,16.099757
25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,15.584430
25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,16.065034
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,44.555776
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,41.783178
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,42.748196
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,15.670672
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,15.646947
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,15.657778
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,16.076662
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,41.844406
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,41.900994
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,42.932500
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,15.675028
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,15.632403
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,16.682243
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,16.018336
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,42.145099
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,41.987532
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,42.759758
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,15.627302
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,15.582039
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,15.567345
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,16.037682
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,41.843692
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,41.924954
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,42.739584
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,15.646817
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,15.616201
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,15.640876
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,16.017875
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,41.883424
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,41.867837
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,42.775544
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,15.647746
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,15.680265
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,15.631777
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,16.840926
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,41.904779
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,41.760957
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,43.265684
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,15.669028
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,15.686524
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,15.625611
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,19.875836
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,41.828280
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,41.826927
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,42.810588
