phase,layer,kind,tensor,type,cols,rows,batch,calls,ms
prefill,20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,32,4,79.410956
prefill,20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,32,4,80.441928
prefill,20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,32,4,78.728515
prefill,20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,32,4,189.973574
prefill,20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,32,4,191.283436
prefill,20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,32,4,193.378886
prefill,21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,32,4,79.197407
prefill,21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,32,4,81.220645
prefill,21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,32,4,80.259454
prefill,21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,32,4,81.697983
prefill,21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,32,4,194.876698
prefill,21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,32,4,192.425526
prefill,21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,32,4,193.593623
prefill,22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,32,4,79.370176
prefill,22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,32,4,78.547993
prefill,22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,32,4,78.886849
prefill,22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,32,4,78.840649
prefill,22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,32,4,191.995945
prefill,22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,32,4,191.489175
prefill,22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,32,4,193.652906
prefill,23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,32,4,80.778261
prefill,23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,32,4,80.799035
prefill,23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,32,4,80.905080
prefill,23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,32,4,80.581004
prefill,23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,32,4,194.485371
prefill,23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,32,4,194.322621
prefill,23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,32,4,193.040039
prefill,24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,32,4,79.041009
prefill,24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,32,4,79.525057
prefill,24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,32,4,80.511898
prefill,24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,32,4,80.028665
prefill,24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,32,4,192.330811
prefill,24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,32,4,189.329806
prefill,24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,32,4,190.568686
prefill,25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,32,4,77.983794
prefill,25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,32,4,77.839568
prefill,25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,32,4,77.761907
prefill,25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,32,4,79.433140
prefill,25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,32,4,188.513035
prefill,25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,32,4,192.364906
prefill,25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,32,4,195.726666
prefill,26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,32,4,80.127017
prefill,26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,32,4,82.500398
prefill,26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,32,4,82.114758
prefill,26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,32,4,80.519188
prefill,26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,32,4,194.055187
prefill,26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,32,4,195.348612
