phase,layer,kind,tensor,type,cols,rows,batch,calls,ms
decode,11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,1,16,14.496375
decode,11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,1,16,14.467213
decode,11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,1,16,14.447972
decode,11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,1,16,14.836536
decode,11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,1,16,38.705284
decode,11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,1,16,38.602562
decode,11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,1,16,39.465556
decode,12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,1,16,14.384581
decode,12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,1,16,14.495992
decode,12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,1,16,14.475317
decode,12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,1,16,14.894983
decode,12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,1,16,38.585357
decode,12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,1,16,38.829001
decode,12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,1,16,40.351544
decode,13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,1,16,14.505811
decode,13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,1,16,14.438871
decode,13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,1,16,14.359456
decode,13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,1,16,14.923351
decode,13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,1,16,39.109812
decode,13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,1,16,38.757168
decode,13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,1,16,39.565614
decode,14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,1,16,14.522138
decode,14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,1,16,14.481129
decode,14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,1,16,14.498282
decode,14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,1,16,14.900029
decode,14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,1,16,38.577366
decode,14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,1,16,38.755528
decode,14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,1,16,39.671291
decode,15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,1,16,14.469337
decode,15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,1,16,14.478590
decode,15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,1,16,14.455695
decode,15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,1,16,14.972285
decode,15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,1,16,38.569339
decode,15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,1,16,38.666614
decode,15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,1,16,39.649706
decode,16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,1,16,14.448154
decode,16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,1,16,14.439514
decode,16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,1,16,14.433408
decode,16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,1,16,14.896790
decode,16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,1,16,38.674543
decode,16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,1,16,38.766600
decode,16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,1,16,39.751066
decode,17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,1,16,14.836915
decode,17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,1,16,14.433508
decode,17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,1,16,14.445463
decode,17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,1,16,14.893155
decode,17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,1,16,38.500624
decode,17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,1,16,38.659219
decode,17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,1,16,39.546805
decode,18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,1,16,14.386703
decode,18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,1,16,14.403070
decode,18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,1,16,14.491296
decode,18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,1,16,14.996855
decode,18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,1,16,38.627686
decode,18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,1,16,39.364526
decode,18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,1,16,39.556011
decode,19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,1,16,14.427635
decode,19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,1,16,14.420913
decode,19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,1,16,14.402780
decode,19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,1,16,14.845281
decode,19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,1,16,38.565355
decode,19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,38.479371
decode,19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,39.796157
decode,20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,14.410913
decode,20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,14.398174
decode,20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,14.392193
decode,20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,14.794832
decode,20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,38.588293
decode,20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,38.576842
decode,20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,39.663318
decode,21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,14.470460
decode,21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,14.476163
decode,21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,14.406113
decode,21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,14.903135
decode,21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,38.621834
decode,21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,38.444425
decode,21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,42.605937
decode,22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,14.513419
decode,22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,14.434734
decode,22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,14.455003
decode,22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,14.846407
decode,22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,38.586714
decode,22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,38.479704
decode,22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,39.846158
decode,23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,14.498290
decode,23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,14.354912
decode,23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,14.402479
decode,23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,14.882910
decode,23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,38.534490
decode,23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,38.465730
decode,23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,39.831286
decode,24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,15.472695
decode,24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,15.418320
decode,24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,14.423952
decode,24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,14.903129
decode,24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,39.317400
decode,24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,38.533015
decode,24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,39.634575
decode,25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,14.388519
decode,25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,14.466303
decode,25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,14.385152
decode,25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,14.959376
decode,25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,39.312526
decode,25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,38.753975
decode,25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,40.029349
decode,26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,14.392864
decode,26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,14.319355
decode,26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,14.413964
decode,26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,14.821693
decode,26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,38.466443
decode,26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,38.618264
decode,26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,40.299334
decode,27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,14.364762
decode,27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,14.371857
decode,27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,14.404703
decode,27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,14.852552
decode,27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,38.731407
decode,27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,40.224696
decode,27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,40.000120
decode,28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,14.395385
decode,28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,14.398395
decode,28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,14.423447
decode,28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,14.858941
decode,28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,38.763190
decode,28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,38.447494
decode,28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,39.656061
decode,29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,14.416314
decode,29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,14.427062
decode,29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,14.391329
decode,29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,17.796854
decode,29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,39.230564
decode,29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,40.306929
decode,29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,39.946320
decode,30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,14.429049
decode,30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,14.430946
decode,30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,14.504892
decode,30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,14.988940
decode,30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,38.675225
decode,30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,38.535489
decode,30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,39.702737
decode,31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,14.417776
decode,31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,15.445441
decode,31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,14.446620
decode,31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,14.862078
decode,31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,38.445177
decode,31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,38.965290
decode,31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,39.636676
decode,-1,output,output.weight,Q6_K,4096,32000,1,16,3264.114776
