layer,kind,tensor,type,cols,rows,batch,calls,ms
14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,1,16,49.187965
14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,1,16,50.082992
15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,1,16,18.248268
15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,1,16,18.218723
15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,1,16,18.112423
15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,1,16,18.618419
15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,1,16,49.155743
15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,1,16,49.604949
15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,1,16,50.709336
16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,1,16,18.175846
16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,1,16,18.122634
16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,1,16,18.198779
16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,1,16,18.581868
16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,1,16,49.001263
16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,1,16,48.929529
16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,1,16,50.147351
17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,1,16,18.248003
17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,1,16,18.222002
17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,1,16,18.179873
17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,1,16,18.626761
17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,1,16,48.988013
17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,1,16,48.899320
17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,1,16,50.145014
18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,1,16,18.199069
18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,1,16,18.196233
18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,1,16,18.140718
18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,1,16,18.591296
18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,1,16,49.067788
18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,1,16,48.986653
18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,1,16,50.128955
19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,1,16,18.186454
19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,1,16,18.240004
19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,1,16,18.151430
19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,1,16,18.581843
19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,1,16,48.998970
19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,48.964275
19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,50.041953
20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,18.177487
20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,18.218515
20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,18.184553
20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,18.530713
20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,48.980451
20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,48.968553
20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,50.577120
21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,18.156134
21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,18.286522
21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,18.286655
21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,18.655348
21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,49.322685
21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,48.966678
21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,50.252498
22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,18.139178
22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,18.204130
22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,18.129075
22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,20.841073
22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,49.324910
22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,51.098552
22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,50.635832
23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,18.269680
23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,18.213146
23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,18.189291
23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,18.598430
23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,49.015079
23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,49.087154
23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,50.150594
24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,18.143053
24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,18.147669
24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,18.142291
24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,18.669582
24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,48.996109
24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,49.003364
24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,51.216600
25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,18.133174
25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,18.165335
25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,18.248392
25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,18.611876
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,48.935860
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,49.064212
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,50.244173
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,18.205160
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,18.200803
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,18.489284
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,18.825499
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,49.169107
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,48.973751
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,50.114846
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,18.177295
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,18.106968
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,18.132572
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,18.582723
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,49.018897
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,48.973837
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,50.113728
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,18.348767
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,18.229284
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,18.188217
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,18.707306
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,49.141375
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,48.999407
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,50.147077
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,18.230708
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,18.142940
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,18.558756
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,18.661650
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,49.082547
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,49.011890
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,50.158663
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,18.233452
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,18.260518
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,18.229404
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,18.634709
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,49.767874
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,51.066499
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,50.461170
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,18.255658
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,18.180765
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,18.205163
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,18.602076
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,48.940056
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,48.964772
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,50.243962
