phase,layer,kind,tensor,type,cols,rows,batch,calls,ms
prefill,5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,32,4,278.641961
prefill,5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,32,4,276.986108
prefill,5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,32,4,268.841657
prefill,6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,32,4,106.066549
prefill,6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,32,4,106.136484
prefill,6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,32,4,105.768509
prefill,6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,32,4,105.804620
prefill,6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,32,4,280.937459
prefill,6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,32,4,275.549541
prefill,6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,32,4,269.521990
prefill,7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,32,4,105.740431
prefill,7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,32,4,106.253789
prefill,7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,32,4,105.439637
prefill,7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,32,4,106.671896
prefill,7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,32,4,276.782067
prefill,7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,32,4,280.102084
prefill,7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,32,4,269.596728
prefill,8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,32,4,106.573794
prefill,8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,32,4,106.309388
prefill,8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,32,4,105.459373
prefill,8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,32,4,105.612298
prefill,8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,32,4,277.939179
prefill,8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,32,4,278.166230
prefill,8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,32,4,266.815731
prefill,9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,32,4,106.486043
prefill,9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,32,4,106.504285
prefill,9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,32,4,106.407594
prefill,9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,32,4,106.624227
prefill,9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,32,4,277.748214
prefill,9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,32,4,280.704808
prefill,9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,32,4,271.132715
prefill,10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,32,4,106.116796
prefill,10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,32,4,106.069313
prefill,10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,32,4,106.586330
prefill,10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,32,4,107.997343
prefill,10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,32,4,277.281343
prefill,10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,32,4,277.855826
prefill,10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,32,4,272.790563
prefill,11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,32,4,106.303765
prefill,11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,32,4,106.574791
prefill,11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,32,4,106.150375
prefill,11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,32,4,106.783728
prefill,11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,32,4,278.754322
prefill,11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,32,4,277.221564
prefill,11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,32,4,270.744806
prefill,12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,32,4,107.419420
prefill,12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,32,4,105.535690
prefill,12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,32,4,106.449971
prefill,12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,32,4,106.559199
prefill,12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,32,4,280.543599
prefill,12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,32,4,278.184076
prefill,12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,32,4,270.239711
prefill,13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,32,4,106.163727
prefill,13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,32,4,106.014040
prefill,13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,32,4,105.946952
prefill,13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,32,4,106.594524
prefill,13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,32,4,275.127113
prefill,13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,32,4,275.898160
prefill,13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,32,4,273.012249
prefill,14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,32,4,105.769747
prefill,14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,32,4,105.462417
prefill,14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,32,4,106.208762
prefill,14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,32,4,106.626212
prefill,14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,32,4,277.050696
prefill,14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,32,4,279.470440
prefill,14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,32,4,276.464040
prefill,15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,32,4,106.678918
prefill,15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,32,4,107.257302
prefill,15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,32,4,108.576462
prefill,15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,32,4,106.574492
prefill,15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,32,4,275.761904
prefill,15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,32,4,278.278402
prefill,15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,32,4,269.526863
prefill,16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,32,4,106.508258
prefill,16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,32,4,105.932480
prefill,16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,32,4,105.655284
prefill,16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,32,4,106.759405
prefill,16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,32,4,278.634384
prefill,16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,32,4,276.963930
prefill,16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,32,4,271.192098
prefill,17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,32,4,107.147566
prefill,17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,32,4,106.046438
prefill,17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,32,4,105.977174
prefill,17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,32,4,107.225704
prefill,17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,32,4,277.419820
prefill,17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,32,4,277.519144
prefill,17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,32,4,271.696344
prefill,18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,32,4,106.306406
prefill,18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,32,4,106.060538
prefill,18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,32,4,106.331836
prefill,18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,32,4,107.622394
prefill,18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,32,4,277.071472
prefill,18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,32,4,278.104646
prefill,18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,32,4,271.816836
prefill,19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,32,4,107.286064
prefill,19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,32,4,105.879118
prefill,19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,32,4,106.076440
prefill,19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,32,4,106.723605
prefill,19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,32,4,275.708128
prefill,19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,32,4,278.311221
prefill,19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,32,4,269.548119
prefill,20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,32,4,106.704267
prefill,20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,32,4,106.545874
prefill,20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,32,4,106.133781
prefill,20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,32,4,106.180146
prefill,20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,32,4,275.751054
prefill,20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,32,4,277.965094
prefill,20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,32,4,270.233385
prefill,21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,32,4,106.153031
prefill,21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,32,4,105.620186
prefill,21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,32,4,105.971717
prefill,21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,32,4,107.031595
prefill,21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,32,4,278.892028
prefill,21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,32,4,278.361004
prefill,21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,32,4,268.650849
prefill,22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,32,4,106.790011
prefill,22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,32,4,105.988702
prefill,22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,32,4,105.288572
prefill,22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,32,4,107.874184
prefill,22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,32,4,276.309375
prefill,22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,32,4,278.004869
prefill,22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,32,4,268.909832
prefill,23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,32,4,105.837109
prefill,23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,32,4,106.136289
prefill,23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,32,4,106.126699
prefill,23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,32,4,106.256134
prefill,23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,32,4,279.605768
prefill,23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,32,4,276.722131
prefill,23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,32,4,270.438108
prefill,24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,32,4,106.703315
prefill,24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,32,4,106.089189
prefill,24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,32,4,106.936611
prefill,24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,32,4,106.493161
prefill,24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,32,4,278.523745
prefill,24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,32,4,278.150273
prefill,24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,32,4,272.867205
prefill,25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,32,4,107.601760
prefill,25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,32,4,105.221020
prefill,25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,32,4,106.141185
prefill,25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,32,4,106.199019
prefill,25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,32,4,277.224824
prefill,25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,32,4,277.448718
prefill,25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,32,4,271.685860
prefill,26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,32,4,106.872030
prefill,26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,32,4,105.962565
prefill,26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,32,4,105.847793
prefill,26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,32,4,107.479485
prefill,26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,32,4,279.571059
prefill,26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,32,4,277.021968
prefill,26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,32,4,270.522054
prefill,27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,32,4,106.865238
prefill,27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,32,4,106.448133
prefill,27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,32,4,105.105841
prefill,27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,32,4,106.387005
prefill,27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,32,4,279.029333
prefill,27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,32,4,277.693010
prefill,27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,32,4,272.690434
prefill,28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,32,4,107.435105
prefill,28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,32,4,106.653061
prefill,28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,32,4,106.972809
prefill,28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,32,4,105.641119
prefill,28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,32,4,278.657520
prefill,28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,32,4,278.494468
prefill,28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,32,4,273.919951
prefill,29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,32,4,106.505393
prefill,29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,32,4,104.902241
prefill,29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,32,4,105.352140
prefill,29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,32,4,106.702888
prefill,29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,32,4,277.279447
prefill,29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,32,4,277.658092
prefill,29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,32,4,273.078519
prefill,30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,32,4,106.192362
prefill,30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,32,4,105.751587
prefill,30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,32,4,106.327181
prefill,30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,32,4,105.206102
prefill,30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,32,4,277.134519
prefill,30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,32,4,278.504387
prefill,30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,32,4,268.803730
prefill,31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,32,4,106.257358
prefill,31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,32,4,106.698882
prefill,31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,32,4,106.032731
prefill,31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,32,4,106.350589
prefill,31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,32,4,277.783939
prefill,31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,32,4,277.385435
prefill,31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,32,4,270.790778
prefill,-1,output,output.weight,Q6_K,4096,32000,1,1,412.767735
decode,0,q_proj,blk.0.attn_q.weight,Q4_0,4096,4096,1,16,14.887996
decode,0,k_proj,blk.0.attn_k.weight,Q4_0,4096,4096,1,16,14.407992
decode,0,v_proj,blk.0.attn_v.weight,Q4_0,4096,4096,1,16,14.400869
decode,0,o_proj,blk.0.attn_output.weight,Q4_0,4096,4096,1,16,14.915886
decode,0,ffn_gate,blk.0.ffn_gate.weight,Q4_0,4096,11008,1,16,39.554381
decode,0,ffn_up,blk.0.ffn_up.weight,Q4_0,4096,11008,1,16,38.600503
decode,0,ffn_down,blk.0.ffn_down.weight,Q4_0,11008,4096,1,16,39.775072
decode,1,q_proj,blk.1.attn_q.weight,Q4_0,4096,4096,1,16,14.528258
decode,1,k_proj,blk.1.attn_k.weight,Q4_0,4096,4096,1,16,14.528541
decode,1,v_proj,blk.1.attn_v.weight,Q4_0,4096,4096,1,16,14.472210
decode,1,o_proj,blk.1.attn_output.weight,Q4_0,4096,4096,1,16,14.888982
decode,1,ffn_gate,blk.1.ffn_gate.weight,Q4_0,4096,11008,1,16,38.760640
decode,1,ffn_up,blk.1.ffn_up.weight,Q4_0,4096,11008,1,16,38.559667
decode,1,ffn_down,blk.1.ffn_down.weight,Q4_0,11008,4096,1,16,39.726686
decode,2,q_proj,blk.2.attn_q.weight,Q4_0,4096,4096,1,16,14.456485
decode,2,k_proj,blk.2.attn_k.weight,Q4_0,4096,4096,1,16,14.474543
decode,2,v_proj,blk.2.attn_v.weight,Q4_0,4096,4096,1,16,14.620340
decode,2,o_proj,blk.2.attn_output.weight,Q4_0,4096,4096,1,16,14.818847
decode,2,ffn_gate,blk.2.ffn_gate.weight,Q4_0,4096,11008,1,16,38.622804
decode,2,ffn_up,blk.2.ffn_up.weight,Q4_0,4096,11008,1,16,38.580344
decode,2,ffn_down,blk.2.ffn_down.weight,Q4_0,11008,4096,1,16,40.945011
decode,3,q_proj,blk.3.attn_q.weight,Q4_0,4096,4096,1,16,14.467238
decode,3,k_proj,blk.3.attn_k.weight,Q4_0,4096,4096,1,16,14.442292
decode,3,v_proj,blk.3.attn_v.weight,Q4_0,4096,4096,1,16,14.386279
decode,3,o_proj,blk.3.attn_output.weight,Q4_0,4096,4096,1,16,14.950121
decode,3,ffn_gate,blk.3.ffn_gate.weight,Q4_0,4096,11008,1,16,38.599938
decode,3,ffn_up,blk.3.ffn_up.weight,Q4_0,4096,11008,1,16,38.606544
decode,3,ffn_down,blk.3.ffn_down.weight,Q4_0,11008,4096,1,16,39.679969
decode,4,q_proj,blk.4.attn_q.weight,Q4_0,4096,4096,1,16,14.413038
decode,4,k_proj,blk.4.attn_k.weight,Q4_0,4096,4096,1,16,14.521547
decode,4,v_proj,blk.4.attn_v.weight,Q4_0,4096,4096,1,16,14.478558
decode,4,o_proj,blk.4.attn_output.weight,Q4_0,4096,4096,1,16,14.899505
decode,4,ffn_gate,blk.4.ffn_gate.weight,Q4_0,4096,11008,1,16,38.854457
decode,4,ffn_up,blk.4.ffn_up.weight,Q4_0,4096,11008,1,16,38.592406
decode,4,ffn_down,blk.4.ffn_down.weight,Q4_0,11008,4096,1,16,39.658932
decode,5,q_proj,blk.5.attn_q.weight,Q4_0,4096,4096,1,16,14.360985
decode,5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,1,16,14.363354
decode,5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,1,16,14.473177
decode,5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,1,16,14.952182
decode,5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,1,16,39.893578
decode,5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,1,16,38.745858
decode,5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,1,16,39.711863
decode,6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,1,16,14.517561
decode,6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,1,16,14.505837
decode,6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,1,16,14.481699
decode,6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,1,16,15.285749
decode,6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,1,16,38.520831
decode,6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,1,16,38.506918
decode,6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,1,16,39.801218
decode,7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,1,16,14.408790
decode,7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,1,16,14.453863
decode,7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,1,16,14.415543
decode,7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,1,16,14.812088
decode,7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,1,16,38.512349
decode,7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,1,16,38.545273
decode,7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,1,16,39.679950
decode,8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,1,16,14.439053
decode,8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,1,16,14.481166
decode,8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,1,16,14.494947
decode,8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,1,16,14.976528
decode,8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,1,16,38.823220
decode,8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,1,16,38.585792
decode,8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,1,16,39.661872
decode,9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,1,16,14.408635
decode,9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,1,16,14.453544
decode,9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,1,16,14.452995
decode,9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,1,16,14.874155
decode,9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,1,16,38.593471
decode,9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,1,16,38.760687
decode,9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,1,16,39.733485
decode,10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,1,16,14.491564
decode,10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,1,16,14.480492
decode,10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,1,16,14.471485
decode,10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,1,16,16.212967
decode,10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,1,16,38.541955
decode,10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,1,16,38.649141
decode,10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,1,16,39.611946
decode,11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,1,16,14.547550
decode,11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,1,16,14.414704
