phase,layer,kind,tensor,type,cols,rows,batch,calls,ms
decode,11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,1,16,17.456263
decode,11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,1,16,17.431025
decode,11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,1,16,17.487239
decode,11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,1,16,17.878097
decode,11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,1,16,47.420700
decode,11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,1,16,46.878374
decode,11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,1,16,47.987609
decode,12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,1,16,17.479960
decode,12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,1,16,17.406689
decode,12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,1,16,17.450814
decode,12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,1,16,18.839348
decode,12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,1,16,47.200732
decode,12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,1,16,47.049063
decode,12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,1,16,48.151062
decode,13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,1,16,17.489653
decode,13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,1,16,17.459116
decode,13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,1,16,17.482962
decode,13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,1,16,17.919339
decode,13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,1,16,46.937913
decode,13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,1,16,46.955308
decode,13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,1,16,48.070401
decode,14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,1,16,17.421951
decode,14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,1,16,17.460439
decode,14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,1,16,17.450303
decode,14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,1,16,17.805971
decode,14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,1,16,46.910221
decode,14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,1,16,46.972377
decode,14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,1,16,48.614506
decode,15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,1,16,17.430984
decode,15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,1,16,17.389388
decode,15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,1,16,17.463615
decode,15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,1,16,17.836769
decode,15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,1,16,46.929487
decode,15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,1,16,46.919887
decode,15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,1,16,48.003277
decode,16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,1,16,17.533949
decode,16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,1,16,17.449086
decode,16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,1,16,17.439741
decode,16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,1,16,17.913386
decode,16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,1,16,47.025537
decode,16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,1,16,47.038052
decode,16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,1,16,48.121121
decode,17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,1,16,17.423839
decode,17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,1,16,17.536854
decode,17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,1,16,17.454203
decode,17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,1,16,17.839617
decode,17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,1,16,46.886540
decode,17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,1,16,47.876112
decode,17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,1,16,48.814875
decode,18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,1,16,17.456591
decode,18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,1,16,17.449501
decode,18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,1,16,17.462529
decode,18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,1,16,17.894129
decode,18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,1,16,46.974211
decode,18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,1,16,49.113073
decode,18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,1,16,48.450013
decode,19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,1,16,19.945436
decode,19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,1,16,17.508589
decode,19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,1,16,19.542406
decode,19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,1,16,17.835563
decode,19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,1,16,46.955959
decode,19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,46.863573
decode,19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,48.558916
decode,20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,17.436756
decode,20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,17.511613
decode,20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,17.429660
decode,20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,17.856191
decode,20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,46.986452
decode,20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,47.113030
decode,20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,48.215246
decode,21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,17.456794
decode,21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,17.452557
decode,21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,17.484527
decode,21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,17.895975
decode,21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,46.902946
decode,21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,46.948474
decode,21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,48.125337
decode,22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,17.455950
decode,22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,17.460470
decode,22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,17.422879
decode,22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,17.871047
decode,22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,46.881239
decode,22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,46.977177
decode,22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,48.117410
decode,23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,17.405946
decode,23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,17.409785
decode,23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,18.364799
decode,23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,17.873286
decode,23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,46.935319
decode,23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,46.879644
decode,23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,48.412239
decode,24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,17.429423
decode,24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,17.413479
decode,24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,17.425433
decode,24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,18.211244
decode,24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,47.516137
decode,24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,46.916818
decode,24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,48.092064
decode,25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,17.467052
decode,25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,17.423832
decode,25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,17.477872
decode,25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,17.823809
decode,25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,47.000267
decode,25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,46.919360
decode,25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,48.051729
decode,26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,17.446725
decode,26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,17.423131
decode,26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,17.469796
decode,26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,17.841846
decode,26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,46.918307
decode,26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,46.967578
decode,26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,48.031941
decode,27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,17.520031
decode,27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,17.456760
decode,27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,17.452312
decode,27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,17.850771
decode,27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,47.267271
decode,27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,46.891497
decode,27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,48.823584
decode,28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,17.435782
decode,28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,17.450200
decode,28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,17.470017
decode,28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,17.887280
decode,28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,47.070481
decode,28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,46.983066
decode,28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,48.106389
decode,29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,17.438247
decode,29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,17.470618
decode,29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,17.510080
decode,29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,17.862992
decode,29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,46.936072
decode,29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,46.873560
decode,29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,48.537536
decode,30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,18.271217
decode,30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,17.409864
decode,30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,17.447594
decode,30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,17.889201
decode,30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,46.999220
decode,30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,46.874587
decode,30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,48.159050
decode,31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,17.432857
decode,31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,17.401759
decode,31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,17.504973
decode,31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,17.917323
decode,31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,46.854819
decode,31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,46.905273
decode,31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,48.063250
decode,-1,output,output.weight,Q6_K,4096,32000,1,16,2661.523937
