phase,layer,kind,tensor,type,cols,rows,batch,calls,ms
prefill,30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,32,4,232.016683
prefill,30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,32,4,618.538562
prefill,30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,32,4,618.385294
prefill,30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,32,4,631.765055
prefill,31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,32,4,232.094938
prefill,31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,32,4,232.035800
prefill,31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,32,4,231.529696
prefill,31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,32,4,231.969967
prefill,31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,32,4,618.657770
prefill,31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,32,4,618.236948
prefill,31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,32,4,631.955952
prefill,-1,output,output.weight,Q6_K,4096,32000,1,1,375.624760
decode,0,q_proj,blk.0.attn_q.weight,Q4_0,4096,4096,1,16,14.852681
decode,0,k_proj,blk.0.attn_k.weight,Q4_0,4096,4096,1,16,14.467394
decode,0,v_proj,blk.0.attn_v.weight,Q4_0,4096,4096,1,16,14.309938
decode,0,o_proj,blk.0.attn_output.weight,Q4_0,4096,4096,1,16,14.823948
decode,0,ffn_gate,blk.0.ffn_gate.weight,Q4_0,4096,11008,1,16,38.702799
decode,0,ffn_up,blk.0.ffn_up.weight,Q4_0,4096,11008,1,16,38.718552
decode,0,ffn_down,blk.0.ffn_down.weight,Q4_0,11008,4096,1,16,40.820966
decode,1,q_proj,blk.1.attn_q.weight,Q4_0,4096,4096,1,16,14.354975
decode,1,k_proj,blk.1.attn_k.weight,Q4_0,4096,4096,1,16,14.301056
decode,1,v_proj,blk.1.attn_v.weight,Q4_0,4096,4096,1,16,17.263913
decode,1,o_proj,blk.1.attn_output.weight,Q4_0,4096,4096,1,16,14.923876
decode,1,ffn_gate,blk.1.ffn_gate.weight,Q4_0,4096,11008,1,16,38.961505
decode,1,ffn_up,blk.1.ffn_up.weight,Q4_0,4096,11008,1,16,39.185299
decode,1,ffn_down,blk.1.ffn_down.weight,Q4_0,11008,4096,1,16,39.785588
decode,2,q_proj,blk.2.attn_q.weight,Q4_0,4096,4096,1,16,14.416798
decode,2,k_proj,blk.2.attn_k.weight,Q4_0,4096,4096,1,16,14.386413
decode,2,v_proj,blk.2.attn_v.weight,Q4_0,4096,4096,1,16,14.387335
decode,2,o_proj,blk.2.attn_output.weight,Q4_0,4096,4096,1,16,14.760209
decode,2,ffn_gate,blk.2.ffn_gate.weight,Q4_0,4096,11008,1,16,38.713909
decode,2,ffn_up,blk.2.ffn_up.weight,Q4_0,4096,11008,1,16,38.721015
decode,2,ffn_down,blk.2.ffn_down.weight,Q4_0,11008,4096,1,16,39.804869
decode,3,q_proj,blk.3.attn_q.weight,Q4_0,4096,4096,1,16,14.273179
decode,3,k_proj,blk.3.attn_k.weight,Q4_0,4096,4096,1,16,14.413162
decode,3,v_proj,blk.3.attn_v.weight,Q4_0,4096,4096,1,16,14.307735
decode,3,o_proj,blk.3.attn_output.weight,Q4_0,4096,4096,1,16,14.734492
decode,3,ffn_gate,blk.3.ffn_gate.weight,Q4_0,4096,11008,1,16,38.725144
decode,3,ffn_up,blk.3.ffn_up.weight,Q4_0,4096,11008,1,16,38.829527
decode,3,ffn_down,blk.3.ffn_down.weight,Q4_0,11008,4096,1,16,39.718565
decode,4,q_proj,blk.4.attn_q.weight,Q4_0,4096,4096,1,16,14.347301
decode,4,k_proj,blk.4.attn_k.weight,Q4_0,4096,4096,1,16,14.450470
decode,4,v_proj,blk.4.attn_v.weight,Q4_0,4096,4096,1,16,17.300502
decode,4,o_proj,blk.4.attn_output.weight,Q4_0,4096,4096,1,16,14.750950
decode,4,ffn_gate,blk.4.ffn_gate.weight,Q4_0,4096,11008,1,16,41.399596
decode,4,ffn_up,blk.4.ffn_up.weight,Q4_0,4096,11008,1,16,39.563405
decode,4,ffn_down,blk.4.ffn_down.weight,Q4_0,11008,4096,1,16,39.879917
decode,5,q_proj,blk.5.attn_q.weight,Q4_0,4096,4096,1,16,14.419703
decode,5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,1,16,15.205476
decode,5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,1,16,14.375444
decode,5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,1,16,14.788793
decode,5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,1,16,38.734810
decode,5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,1,16,38.699566
decode,5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,1,16,39.789797
decode,6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,1,16,14.421669
decode,6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,1,16,17.252843
decode,6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,1,16,14.334835
decode,6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,1,16,14.803321
decode,6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,1,16,41.088277
decode,6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,1,16,38.820684
decode,6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,1,16,42.573745
decode,7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,1,16,14.328405
decode,7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,1,16,14.340756
decode,7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,1,16,15.671898
decode,7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,1,16,17.442044
decode,7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,1,16,39.455453
decode,7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,1,16,40.375133
decode,7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,1,16,41.543811
decode,8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,1,16,14.297009
decode,8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,1,16,14.315101
decode,8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,1,16,15.145338
decode,8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,1,16,14.712180
decode,8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,1,16,38.742469
decode,8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,1,16,38.753580
decode,8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,1,16,39.660571
decode,9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,1,16,14.401613
decode,9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,1,16,14.484075
decode,9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,1,16,14.295083
decode,9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,1,16,15.347889
decode,9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,1,16,38.737559
decode,9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,1,16,38.624533
decode,9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,1,16,39.862057
decode,10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,1,16,14.283372
decode,10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,1,16,14.327523
decode,10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,1,16,14.372706
decode,10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,1,16,14.716856
